season,player,pos,age,team_id,g,gs,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,award_share,mov,mov_adj,win_loss_pct
1983,Alex English,SF,29,DEN,82,82,36.4,11.7,22.6,0.516,0,0.1,0.167,11.7,22.5,0.519,0.517,5,6,0.829,3.2,4.1,7.3,4.8,1.4,1.5,3.2,2.9,28.4,2988,24.1,0.561,0.006,0.264,8.9,11.5,10.2,19.5,1.7,2.1,11.3,28.9,8.7,1.6,10.3,0.166,5.4,-0.8,4.6,5,0.056,0.62,0.27,0.549
1983,Julius Erving,SF,32,PHI,72,72,33.6,8.4,16.3,0.517,0,0.1,0.286,8.4,16.2,0.518,0.518,4.6,6,0.759,2.4,4.4,6.8,3.7,1.6,1.8,2.7,2.8,21.4,2421,23.1,0.566,0.006,0.372,7.9,13.3,10.7,16.5,2.2,3,12.6,25.5,6.8,4.1,10.9,0.217,4.6,1.9,6.5,5.2,0.149,7.67,7.53,0.793
1983,Mike Evans,SG,27,DEN,42,5,16.5,2.7,5.8,0.473,0,0.2,0,2.7,5.6,0.491,0.473,0.8,1,0.805,0.1,1.3,1.4,2.7,0.5,0.1,1.7,2.2,6.3,695,8.9,0.504,0.037,0.169,0.6,7.9,4.2,19.5,1.4,0.2,21.4,17.6,-0.3,0.1,-0.2,-0.01,-3.6,-1.8,-5.3,-0.6,0,0.62,0.27,0.549
1983,Bruce Flowers,PF,25,CLE,53,5,13.2,2.1,3.9,0.534,0,0,0,2.1,3.8,0.539,0.534,0.8,1,0.774,1.3,2.1,3.4,0.9,0.4,0.2,0.8,1.9,4.9,699,15.2,0.569,0.01,0.257,11.3,18.2,14.7,10.1,1.3,1,15.8,16.4,1.1,0.6,1.7,0.119,0,0.2,0.2,0.4,0,-7.44,-6.78,0.28
1983,Sleepy Floyd,PG,22,TOT,76,17,16.4,3,6.9,0.429,0.1,0.3,0.4,2.8,6.6,0.43,0.438,2,2.4,0.833,0.7,1.1,1.8,1.8,0.8,0.2,1.4,1.8,8.1,1248,13.8,0.505,0.047,0.342,4.8,7.3,6,15.3,2.1,0.8,14.9,22.4,1,1.1,2.2,0.083,-0.6,-0.3,-0.9,0.3,0,0,0,0.5
1983,Phil Ford,PG,26,TOT,77,63,20.9,2.8,5.8,0.479,0,0.1,0.111,2.8,5.7,0.486,0.48,1.3,1.6,0.789,0.2,1.1,1.3,3.8,0.7,0,1.7,2.5,6.8,1610,10.4,0.525,0.02,0.276,1.3,5.6,3.5,24.1,1.5,0.1,21.2,16.2,0.7,1.6,2.4,0.07,-2.2,-0.4,-2.6,-0.3,0,0,0,0.5
1983,World B. Free,SG,29,TOT,73,69,36.1,8.9,19.5,0.456,0.2,0.6,0.333,8.7,18.9,0.46,0.461,5.9,8,0.738,1.3,1.5,2.8,4,1.3,0.2,2.9,3.3,23.9,2638,18.4,0.519,0.032,0.41,3.8,4.8,4.3,18.2,1.8,0.3,11.1,29.6,4.5,1.2,5.7,0.104,2.2,-1.2,1.1,2,0,0,0,0.5
1983,Bill Garnett,C,22,DAL,75,13,18.8,2.3,4.3,0.533,0,0,0,2.3,4.2,0.538,0.533,1.7,2.3,0.741,1.9,3.5,5.4,1.4,0.6,0.9,1.1,3.3,6.3,1411,15,0.593,0.009,0.545,10.6,20.6,15.5,9,1.6,2.7,17,13.4,2.6,1.3,3.9,0.133,-0.2,0.9,0.7,1,0,-0.41,-0.7,0.463
1983,Calvin Garrett,SF,26,HOU,4,0,8.5,1,2.8,0.364,0,0.3,0,1,2.5,0.4,0.364,0.5,0.5,1,0.8,1,1.8,0.8,0,0,0.8,1,2.5,34,6.4,0.421,0.091,0.182,8.9,13.4,11,12.1,0,0,20.2,17.5,0,0,0,-0.051,-4.1,-0.6,-4.6,0,0,-11.6,-11.12,0.171
1983,George Gervin,SG,30,SAS,78,78,36.3,9.7,19.9,0.487,0.2,0.4,0.364,9.6,19.5,0.49,0.491,6.6,7.8,0.853,1.4,3.2,4.6,3.4,1.1,0.9,3.2,3.1,26.2,2830,20.5,0.561,0.021,0.39,4.4,9.1,6.9,14,1.4,1.3,12,29.1,7.6,1.8,9.4,0.159,2.9,-1.1,1.8,2.7,0.04,3.66,3.1,0.646
1983,Artis Gilmore,C,33,SAS,82,82,34.1,6.8,10.8,0.626,0,0.1,0,6.8,10.8,0.63,0.626,4.5,6,0.74,3.6,8.4,12,1.5,0.5,2.3,3.1,3.3,18,2797,21.2,0.668,0.007,0.559,12.1,25.8,19.2,6.1,0.7,3.7,18.7,19.4,7.5,3.5,11,0.189,2.7,0.2,2.8,3.4,0.044,3.66,3.1,0.646
1983,Mike Glenn,SG,27,ATL,73,4,15.4,3.2,6.1,0.518,0,0,0,3.2,6.1,0.519,0.518,1,1.2,0.831,0.2,1,1.2,1.7,0.4,0.1,0.7,1.8,7.3,1124,15.1,0.553,0.002,0.2,1.5,7,4.3,17.3,1.3,0.5,9.7,19.8,2,0.9,2.9,0.126,-0.2,0.2,0,0.6,0,-0.95,-0.72,0.524
1983,Mike Gminski,C,23,NJN,80,1,15.7,2.7,5.3,0.5,0,0,0,2.7,5.3,0.501,0.5,2.2,2.8,0.778,1.9,2.9,4.8,0.8,0.4,1.5,1.6,1.5,7.5,1255,18.4,0.572,0.002,0.528,14,20.3,17.2,6.7,1.3,5.4,19.4,20.4,1.7,2.6,4.3,0.166,0.5,1.5,2.1,1.3,0,2.77,2.77,0.598
1983,Glen Gondrezick,PF,27,DEN,76,2,14.9,1.8,3.9,0.456,0,0,0,1.8,3.8,0.46,0.456,1.1,1.5,0.719,1.4,2.5,4,1.3,1.1,0.1,0.6,2.1,4.6,1130,13.5,0.508,0.01,0.388,9.6,17.3,13.5,10,3,0.4,12.5,12.9,1.5,1.1,2.5,0.108,-0.4,0.8,0.4,0.7,0,0.62,0.27,0.549
1983,Rickey Green,PG,28,UTA,78,78,35.7,5.9,12.1,0.493,0,0.2,0.154,5.9,11.9,0.497,0.494,2.4,3,0.797,0.8,2.1,2.9,8.9,2.8,0.1,2.8,2,14.3,2783,17.2,0.534,0.014,0.246,2.3,5.7,4.1,34.5,3.5,0.1,17.5,17.8,3.8,2.8,6.6,0.114,1.3,0.7,2,2.8,0,-4.2,-4.22,0.366
1983,Dave Greenwood,PF,25,CHI,79,61,29.8,3.9,8.7,0.455,0,0.1,0,3.9,8.6,0.457,0.455,2.1,2.9,0.708,2.7,6.9,9.7,1.9,0.7,1.1,1.9,3.3,10,2355,13,0.5,0.006,0.34,9.9,24.9,17.4,8.5,1,2,16.3,15.5,1.3,2.3,3.6,0.073,-1,-0.1,-1.1,0.5,0,-4.89,-4.41,0.341
1983,John Greig,SF,21,SEA,9,0,2.9,0.8,1.4,0.538,0,0,,0.8,1.4,0.538,0.538,0.6,0.7,0.833,0.2,0.4,0.7,0,0,0.1,0.2,0.4,2.1,26,19.9,0.607,0,0.462,8.6,15.7,12.3,0,0,2,11.3,27.2,0.1,0,0.1,0.182,-3.6,-0.2,-3.8,0,0,3.21,2.88,0.585
1983,Kevin Grevey,SF,29,WSB,41,11,18.4,2.8,7.2,0.388,0.4,0.9,0.395,2.4,6.2,0.387,0.413,1.3,1.7,0.783,0.4,0.8,1.2,1.2,0.4,0.2,0.7,1.5,7.2,756,9.5,0.458,0.129,0.235,2.6,4.6,3.6,9.5,1.1,0.5,7.7,19.3,0.2,0.8,1,0.064,-2.4,0,-2.4,-0.1,0,-0.13,0.2,0.512
1983,Paul Griffin,PF,29,SAS,53,0,18,1.1,2.2,0.517,0,0,,1.1,2.2,0.517,0.517,1,1.4,0.697,1.5,2.6,4.1,1.6,0.6,0.5,1.3,2.9,3.3,956,8.9,0.579,0,0.655,9.1,15.3,12.3,10.3,1.6,1.4,31.3,9.1,0.5,0.9,1.4,0.068,-1.8,1.2,-0.6,0.3,0,3.66,3.1,0.646
1983,Darrell Griffith,SG,24,UTA,77,76,36.2,9.8,20.2,0.484,0.5,1.7,0.288,9.3,18.5,0.502,0.496,2.2,3.2,0.679,1.3,2.6,3.9,3.5,1.8,0.4,3.3,2.4,22.2,2787,15.8,0.514,0.085,0.158,3.8,7.2,5.6,15.6,2.2,0.6,13.2,26.9,0.6,2.2,2.8,0.048,0.2,-1.1,-0.9,0.8,0,-4.2,-4.22,0.366
1983,Bob Gross,SF,29,SDC,27,3,13.8,1.3,3,0.427,0,0.1,0.333,1.3,2.9,0.43,0.433,0.4,0.7,0.632,1.2,1.3,2.4,1.3,0.8,0.3,0.9,2.6,3.1,373,8.7,0.459,0.037,0.232,9.1,11.3,10.1,11.1,2.7,1.1,21,11.9,0,0.2,0.2,0.032,-2.8,0.6,-2.2,0,0,-4.83,-4.61,0.305
1983,Ernie Grunfeld,SF,27,NYK,77,0,18.5,2.2,4.9,0.443,0,0.1,0,2.2,4.8,0.448,0.443,1.1,1.3,0.827,0.5,1.6,2.1,1.8,0.5,0.1,1.1,2.2,5.4,1422,8.9,0.494,0.011,0.26,3.4,10.1,6.7,13.5,1.4,0.4,16.7,15.1,0.2,1.9,2.2,0.073,-2.8,1,-1.8,0.1,0,2.45,2.58,0.537
1983,Bill Hanzlik,SF,25,DEN,82,8,18.9,2.3,5.3,0.428,0,0.1,0.143,2.3,5.2,0.433,0.429,1.5,2,0.781,1,1.9,2.9,3.3,0.9,0.2,1.8,2.7,6.1,1547,10.6,0.493,0.016,0.366,5.2,10.2,7.7,19.7,2.1,0.5,22.1,15.6,0.3,0.7,1,0.03,-2,-0.4,-2.5,-0.2,0,0.62,0.27,0.549
1983,Joe Hassett,SG,27,GSW,6,2,23.2,3.2,7.3,0.432,0.2,1.5,0.111,3,5.8,0.514,0.443,0,0,,0.5,1.3,1.8,3.5,0.3,0,1.5,2.3,6.5,139,7.5,0.443,0.205,0,2.3,6.4,4.3,19.4,0.7,0,17,15,0,0,0,-0.008,-2.7,-1.2,-3.8,-0.1,0,-3.62,-3.48,0.366
1983,Scott Hastings,C-PF,22,TOT,31,0,4.5,0.4,1.2,0.342,0,0.1,0,0.4,1.1,0.371,0.342,0.4,0.6,0.55,0.5,0.8,1.3,0.1,0.2,0,0.3,1.1,1.2,140,6.4,0.395,0.079,0.526,12.1,21.6,16.8,2.9,2.1,0.4,16.1,16.8,-0.2,0.3,0.1,0.031,-5.3,0,-5.3,-0.2,0,0,0,0.5
1983,Steve Hawes,PF,32,TOT,77,4,18.4,2.1,5.1,0.418,0.1,0.3,0.238,2.1,4.8,0.428,0.424,0.9,1.2,0.734,1.1,3.6,4.7,1.2,0.5,0.2,1.4,2.5,5.2,1416,8.6,0.464,0.054,0.241,6.2,20.7,13.6,8.9,1.3,0.5,19.9,15.6,-1,2,1,0.035,-3.9,0.4,-3.5,-0.5,0,0,0,0.5
1983,Elvin Hayes,PF,37,HOU,81,43,28.4,5.2,11,0.476,0,0,0.5,5.2,10.9,0.476,0.478,2.4,3.5,0.683,2.5,5.1,7.6,2,0.6,1,2.5,2.9,12.9,2302,14.7,0.515,0.004,0.322,8.7,20.7,14.3,10.4,1,2,16.4,21.1,0.6,1.8,2.4,0.05,-0.7,-0.7,-1.4,0.4,0,-11.6,-11.12,0.171
1983,Steve Hayes,C,27,CLE,65,3,16.3,1.6,3.3,0.479,0,0,0,1.6,3.3,0.481,0.479,0.4,0.8,0.569,1.6,2.1,3.6,0.6,0.3,0.6,0.8,3.3,3.6,1058,8.2,0.495,0.005,0.235,10.7,14.8,12.7,4.7,0.8,2.3,17,11.5,0.4,0.8,1.2,0.055,-4.1,0.3,-3.8,-0.5,0,-7.44,-6.78,0.28
1983,Spencer Haywood,PF,33,WSB,38,25,20.4,3.3,8.2,0.401,0,0,0,3.3,8.2,0.402,0.401,1.7,2.3,0.724,2,2.8,4.8,0.8,0.3,0.7,1.8,2.5,8.2,775,10,0.447,0.003,0.279,10.9,15.3,13.1,5.7,0.7,2,16.1,22.3,-0.8,1.2,0.4,0.025,-4.1,-0.5,-4.6,-0.5,0,-0.13,0.2,0.512
1983,Gerald Henderson,PG,27,BOS,82,9,18.9,3.5,7.5,0.463,0,0.2,0.188,3.5,7.3,0.47,0.465,1.2,1.6,0.722,0.7,0.8,1.5,2.4,1.2,0,1.6,2.3,8.2,1551,12.1,0.496,0.026,0.215,4,4.6,4.3,16.7,2.8,0.1,15.9,20.3,0.5,1.8,2.3,0.073,-2.1,0.6,-1.5,0.2,0,5.35,5.34,0.683
1983,Tom Henderson,SG,31,HOU,51,2,15.5,2.1,5.2,0.407,0,0,0,2.1,5.1,0.41,0.407,0.9,1.1,0.789,0.4,1,1.4,2.7,0.7,0,1,1.1,5.1,789,11.5,0.45,0.008,0.217,2.3,7.4,4.7,24.6,2.2,0.1,14.8,17.1,0,0.3,0.4,0.022,-2.1,-0.5,-2.6,-0.1,0,-11.6,-11.12,0.171
1983,Rod Higgins,SF,23,CHI,82,42,26.8,3.8,8.5,0.448,0.2,0.5,0.317,3.7,8,0.457,0.458,2.5,3.2,0.792,1.9,2.5,4.5,2.1,0.8,0.8,1.5,3,10.3,2196,12.7,0.521,0.059,0.378,7.7,10.1,8.9,10.7,1.4,1.6,13.5,16.6,2.7,1.2,3.8,0.083,-0.1,-0.3,-0.4,0.9,0,-4.89,-4.41,0.341
1983,Johnny High,SG,25,PHO,82,2,14.1,1.2,2.6,0.461,0,0.1,0.2,1.2,2.6,0.467,0.463,0.8,1.7,0.463,0.5,1.3,1.8,1.9,1,0.4,1.3,2.5,3.2,1155,8.6,0.477,0.023,0.627,4.5,9.6,7.2,16.3,3.5,1.6,27.7,13.5,-1,2.2,1.2,0.051,-4,3.3,-0.7,0.4,0,5.06,4.61,0.646
1983,Armond Hill,PG,29,MIL,14,3,12.1,1,1.9,0.538,0,0,,1,1.9,0.538,0.538,1.3,1.6,0.818,0.4,1.1,1.4,1.9,0.6,0,0.9,1.4,3.3,169,12.6,0.645,0,0.846,3.4,9.3,6.5,20.1,2.6,0,26.7,11.9,0.2,0.2,0.5,0.137,-2,1.2,-0.8,0.1,0,4.4,4.32,0.622
1983,Craig Hodges,SG,22,SDC,76,48,26.6,4.2,9.3,0.452,0.3,1.2,0.222,3.9,8.1,0.485,0.466,1.2,1.7,0.723,0.7,0.9,1.6,3.6,1.1,0.1,2.1,2.5,9.9,2022,10.3,0.493,0.128,0.185,2.8,4.2,3.4,18,1.9,0.1,17.5,17.7,0.6,0.2,0.8,0.018,-1.9,-1.7,-3.5,-0.8,0,-4.83,-4.61,0.305
1983,Lionel Hollins,PG,29,SDC,56,54,32.9,5.6,12.8,0.437,0.1,0.4,0.143,5.5,12.4,0.445,0.439,2.3,3.2,0.721,0.5,1.8,2.3,6.7,2,0.3,3.5,2.8,13.5,1844,12.8,0.476,0.029,0.25,1.7,6.6,4,27.2,2.8,0.4,19.9,21,-0.2,0.8,0.6,0.016,-1.1,-1.2,-2.3,-0.1,0,-4.83,-4.61,0.305
1983,Phil Hubbard,SF,26,CLE,82,38,23.8,3.5,7.3,0.482,0,0,0,3.5,7.3,0.484,0.482,2.5,3.6,0.689,2.7,3,5.7,1.1,1.1,0.1,1.9,3.3,9.5,1953,13.9,0.536,0.003,0.496,12.6,14.9,13.7,6.7,2.2,0.2,17.8,19,1.6,1.8,3.4,0.084,-1,-0.3,-1.3,0.4,0,-7.44,-6.78,0.28
1983,Geoff Huston,PG,25,CLE,80,79,34,5,10.4,0.482,0.1,0.2,0.333,5,10.3,0.484,0.484,2.1,3.1,0.686,0.5,1.5,2,6.1,0.9,0.1,2.4,2.7,12.2,2716,12.6,0.518,0.014,0.294,1.7,5.1,3.3,26.5,1.3,0.1,17.2,17.6,2.4,1,3.4,0.06,-0.6,-1.3,-1.9,0,0,-7.44,-6.78,0.28
1983,Marc Iavaroni,PF,26,PHI,80,77,20.2,2,4.4,0.462,0,0,0,2,4.4,0.464,0.462,1,1.4,0.69,1.5,2.7,4.1,1,0.4,0.6,1.7,3,5.1,1612,7.3,0.502,0.006,0.32,8,13.3,10.8,6.4,0.9,1.5,24.8,13.2,-0.6,2.1,1.5,0.045,-3.5,0.5,-3.1,-0.4,0,7.67,7.53,0.793
1983,Dan Issel,C,34,DEN,80,80,30.4,8.3,16.2,0.51,0.1,0.2,0.211,8.2,16,0.514,0.512,5,6,0.835,1.9,5.6,7.5,2.8,1,0.5,2.2,2.8,21.6,2431,21.6,0.573,0.015,0.37,6.3,18.6,12.4,12.6,1.5,0.9,10.4,25.5,6.8,1.5,8.4,0.165,3.2,-1.2,2.1,2.5,0,0.62,0.27,0.549
1983,Tracy Jackson,SG,23,CHI,78,3,16.8,2.6,5.5,0.467,0,0.2,0.154,2.5,5.3,0.477,0.469,1.2,1.6,0.73,1.1,1.2,2.3,1.3,0.8,0.1,1.1,1.7,6.3,1309,11.9,0.511,0.031,0.296,7.1,7.5,7.3,10.9,2.2,0.4,14.7,16.7,1,0.7,1.7,0.062,-1.1,-0.1,-1.2,0.3,0,-4.89,-4.41,0.341
1983,Clay Johnson,SG,26,LAL,48,0,9.3,1.1,2.8,0.393,0,0,0,1.1,2.8,0.398,0.393,0.8,1,0.792,0.8,0.6,1.4,0.5,0.5,0.1,0.5,1.3,3,447,9.4,0.461,0.015,0.356,10.4,6.9,8.5,6.1,2.3,0.5,13.8,16,0.2,0.3,0.6,0.061,-2.6,-0.8,-3.4,-0.2,0,5.55,5.06,0.707
1983,Clemon Johnson,C,26,TOT,83,11,23.1,3.6,7,0.515,0,0,0,3.6,7,0.516,0.515,1.3,2.2,0.617,2.3,4,6.3,1.7,0.8,1.1,1.5,2.7,8.5,1914,15.3,0.537,0.002,0.31,10.5,18.9,14.6,9.5,1.6,2.7,15.8,16.1,2.1,2.2,4.3,0.109,0.2,0.5,0.7,1.3,0,0,0,0.5
1983,Dennis Johnson,PG,28,PHO,77,74,33.1,5.2,11.2,0.462,0.1,0.4,0.161,5.1,10.8,0.473,0.465,3.8,4.8,0.791,1.2,3.2,4.4,5,1.3,0.5,2.6,2.6,14.2,2551,14.8,0.534,0.036,0.429,4.2,10.1,7.2,20.4,1.8,0.9,16.6,19.6,3,3.6,6.6,0.125,0.3,0.6,0.9,1.9,0,5.06,4.61,0.646
1983,Eddie Johnson,SG,27,ATL,61,57,29.7,6.4,14.1,0.453,0.2,0.7,0.341,6.1,13.4,0.459,0.462,3,3.9,0.785,0.4,1.6,2,5.2,1,0.1,2.6,2.3,16,1813,16,0.508,0.048,0.276,1.5,5.7,3.6,27.7,1.6,0.2,13.9,25.7,1.6,1.5,3,0.081,0.8,-1.1,-0.3,0.8,0,-0.95,-0.72,0.524
1983,Eddie Johnson,SF,23,KCK,82,82,35.8,8.3,16.7,0.494,0.2,0.9,0.282,8,15.8,0.506,0.501,3,3.9,0.779,2.3,3.8,6.1,2.6,0.9,0.2,2.2,3.2,19.8,2933,15.9,0.537,0.052,0.231,7,11.4,9.2,10.4,1.1,0.4,10.7,22.2,5.3,2.1,7.4,0.121,1.6,-1.3,0.2,1.7,0,1.45,1.04,0.549
1983,Frank Johnson,PG,24,WSB,68,65,34.2,4.7,11.6,0.408,0.2,0.9,0.23,4.5,10.7,0.423,0.417,2.9,3.8,0.751,0.7,1.9,2.6,8.1,1.6,0.1,3.5,2.5,12.5,2324,12.9,0.473,0.078,0.332,2.2,6.3,4.2,33.9,2.3,0.1,20.9,20.3,-0.4,3.3,3,0.061,-0.9,0.2,-0.7,0.8,0,-0.13,0.2,0.512
1983,George Johnson,C,34,ATL,37,0,12.5,0.7,1.5,0.439,0,0,,0.7,1.5,0.439,0.439,0.4,0.5,0.737,1.2,2,3.2,0.5,0.3,1.6,0.5,1.9,1.7,461,10.8,0.49,0,0.333,10.2,16.8,13.5,4.6,1.1,7.2,22.5,7.6,0.1,0.8,1,0.1,-2.8,3.7,0.9,0.3,0,-0.95,-0.72,0.524
1983,George Johnson,SF,26,IND,82,64,28,5,10.5,0.477,0.1,0.5,0.184,4.9,10,0.49,0.481,1.5,2.1,0.733,2.1,4.5,6.6,2.7,0.9,0.6,3,3.4,11.6,2297,12.7,0.509,0.044,0.2,7.9,18.2,12.8,12.7,1.5,1.3,20.6,20.1,-0.4,1.4,1,0.021,-1.7,-0.9,-2.7,-0.4,0,-5.85,-5.36,0.244
1983,Magic Johnson,SG,23,LAL,79,79,36.8,6.5,11.8,0.548,0,0.3,0,6.5,11.5,0.56,0.548,3.8,4.8,0.8,2.7,5.9,8.6,10.5,2.2,0.6,3.8,2.5,16.8,2907,23,0.603,0.023,0.407,8.5,17.1,13,34.4,2.8,0.9,21.5,19,8.8,3.8,12.5,0.207,5.4,1.8,7.2,6.8,0.406,5.55,5.06,0.707
1983,Marques Johnson,SF,26,MIL,80,80,35.7,9,17.8,0.509,0.1,0.3,0.2,9,17.5,0.514,0.511,3.3,4.5,0.735,2.5,4.6,7,4.5,1.3,0.7,2.5,2.6,21.4,2853,21.1,0.543,0.014,0.253,7.9,13.5,10.8,20.3,1.7,1.1,11,25.7,6.6,4.1,10.7,0.18,4.2,0.4,4.5,4.7,0.002,4.4,4.32,0.622
1983,Mickey Johnson,PF,30,TOT,78,16,26.3,5,11.8,0.425,0,0.5,0.083,5,11.3,0.438,0.426,4,4.9,0.821,2.1,4.2,6.3,3.3,1.1,0.6,3.1,3.7,14.1,2053,15.8,0.504,0.039,0.413,8.7,18,13.3,17.5,1.8,1.3,17.9,25.5,1.2,2.9,4.1,0.095,-0.4,0.3,-0.2,0.9,0,0,0,0.5
1983,Reggie Johnson,SF,25,TOT,79,8,19.5,3.1,6.4,0.485,0,0.1,0.25,3.1,6.4,0.487,0.486,1.2,1.6,0.731,1.4,2.3,3.7,0.9,0.3,0.5,1.3,2.9,7.5,1541,10.5,0.521,0.008,0.255,7.6,12.7,10.1,6,0.8,1.6,15.5,16.9,0.9,1.5,2.4,0.074,-2.2,-0.4,-2.6,-0.2,0,0,0,0.5
1983,Steve Johnson,C,25,KCK,79,21,19.5,4.7,7.5,0.624,0,0,,4.7,7.5,0.624,0.624,2.4,4.1,0.574,1.8,3.3,5,1.2,0.5,1.1,2.3,4.1,11.7,1544,18.1,0.629,0,0.545,9.8,18.1,13.9,8.8,1.2,3,19.6,22.8,2.5,1.9,4.4,0.137,-0.2,0.7,0.5,1,0,1.45,1.04,0.549
1983,Vinnie Johnson,SG,26,DET,82,51,30.6,6.3,12.4,0.513,0.1,0.5,0.275,6.2,11.9,0.523,0.519,3,3.8,0.778,2,2.3,4.3,3.7,1.1,0.6,1.9,3.2,15.8,2511,17.6,0.563,0.039,0.311,6.8,7.9,7.3,17,1.7,1,11.7,20,5.9,1.8,7.7,0.147,2.1,0,2.1,2.6,0,-0.4,-0.17,0.451
1983,Jim Johnstone,PF-C,22,TOT,23,0,8.3,0.5,1.3,0.367,0,0,,0.5,1.3,0.367,0.367,0.4,0.9,0.45,0.7,1.3,2,0.5,0.1,0.3,0.7,1.4,1.3,191,4.5,0.399,0,0.667,8.2,17.2,12.7,6.8,0.7,1.9,27.9,11,-0.2,0.2,-0.1,-0.02,-4.4,0,-4.4,-0.2,0,0,0,0.5
1983,Bobby Jones,PF,31,PHI,74,0,23.6,3.4,6.2,0.543,0,0,0,3.4,6.2,0.545,0.543,2.2,2.8,0.793,1.4,3.3,4.6,1.9,1.1,1.2,1.5,2.7,9,1749,16.4,0.603,0.002,0.452,6.4,14,10.4,10.6,2.3,2.9,16.5,15,3.3,3.1,6.4,0.175,1.3,2.8,4,2.7,0,7.67,7.53,0.793
1983,Caldwell Jones,C,32,HOU,82,82,29.8,3.7,8.3,0.453,0,0,0,3.7,8.2,0.455,0.453,2,2.5,0.786,2.7,5.4,8.1,1.7,0.6,1.6,2.1,3.4,9.5,2440,12.3,0.505,0.003,0.304,9.2,20.9,14.7,7.9,0.9,3,18.2,15.4,0.4,2.1,2.5,0.05,-2.2,0,-2.2,-0.1,0,-11.6,-11.12,0.171
1983,Dwight Jones,PF,30,TOT,81,2,14.4,1.8,4,0.455,0,0,0,1.8,4,0.457,0.455,1,1.5,0.642,1,2.8,3.8,0.8,0.4,0.3,1.2,2.1,4.6,1164,9.2,0.495,0.003,0.378,7.9,20.6,14.4,6.7,1.2,1,21,16.1,-0.4,1.1,0.6,0.027,-3.6,-0.6,-4.2,-0.7,0,0,0,0.5
1983,Edgar Jones,PF,26,TOT,77,28,21.5,3.1,6.2,0.495,0,0.1,0.222,3.1,6.1,0.5,0.497,2.6,3.7,0.703,1.8,4.1,5.8,1.2,0.5,1.4,1.9,3.5,8.8,1658,13.9,0.56,0.019,0.597,8.7,19.9,14.3,6.9,1.2,3.5,19.4,17.7,1.4,2,3.4,0.098,-1.9,0.7,-1.3,0.3,0,0,0,0.5
1983,Hutch Jones,SF,23,SDC,9,0,9.4,1.9,4.1,0.459,0,0,,1.9,4.1,0.459,0.459,0.7,0.7,1,1.1,0.8,1.9,0.4,0.3,0,0.7,1.6,4.4,85,13,0.505,0,0.162,12.4,10.2,11.4,6.6,1.6,0,13.1,20.9,0.1,0,0.1,0.064,-2.7,-1,-3.7,0,0,-4.83,-4.61,0.305
1983,Major Jones,PF,29,HOU,60,4,14.6,2.4,5.2,0.457,0,0,0,2.4,5.2,0.46,0.457,0.9,1.7,0.549,1.9,2.5,4.4,0.7,0.4,0.4,1.4,1.7,5.7,878,11.9,0.478,0.006,0.328,13.1,19.4,16,6.5,1.2,1.4,18.9,20,-0.6,0.6,0.1,0.004,-2.7,-1.8,-4.4,-0.5,0,-11.6,-11.12,0.171
1983,Eddie Jordan,PG,28,LAL,35,0,9.5,1.1,3.8,0.303,0.1,0.5,0.188,1.1,3.3,0.319,0.314,0.3,0.5,0.647,0.2,0.5,0.7,2.3,0.9,0,1.5,1.5,2.7,333,5.2,0.337,0.121,0.129,2.8,5.7,4.3,27.2,4.3,0.2,27.9,23,-1.2,0.4,-0.8,-0.113,-6.6,-0.5,-7,-0.5,0,5.55,5.06,0.707
1983,Jeff Judkins,SF,26,POR,34,0,9.1,1.1,2.6,0.443,0.1,0.2,0.25,1.1,2.4,0.463,0.455,0.7,0.9,0.833,0.5,0.7,1.3,0.5,0.4,0.1,0.5,1.1,3.1,309,10.9,0.519,0.091,0.341,6.5,9.1,7.8,7.3,2.3,0.4,14.4,15.5,0.3,0.3,0.6,0.089,-1.9,0.3,-1.6,0.1,0,2.13,1.88,0.561
1983,Rich Kelley,C,29,TOT,70,23,19.2,1.9,4.2,0.444,0,0,,1.9,4.2,0.444,0.444,2,2.5,0.811,1.9,3.9,5.8,2,0.8,0.6,1.7,3.2,5.7,1345,12.2,0.543,0,0.597,10,20.3,15.3,12.2,1.8,1.5,24.2,13.8,0.9,1.5,2.4,0.086,-2,0.7,-1.3,0.2,0,0,0,0.5
1983,Clark Kellogg,PF,21,IND,81,81,34.1,8.4,17.5,0.479,0,0.2,0.222,8.3,17.3,0.482,0.48,3.2,4.3,0.741,4.2,6.4,10.6,2.8,1.7,0.5,2.7,3.7,20.1,2761,20.3,0.516,0.013,0.248,12.6,21.3,16.8,11.7,2.4,0.9,12.1,25.5,4.4,2.4,6.8,0.119,2.1,-1.2,0.9,2,0,-5.85,-5.36,0.244
